Flag,Company,Ticker,,Activist_Group,Start_Date,Hostility_End_Date,Start_Year,Start_Month,Start_Day,Stake_End_Date,Objectives,Hp_Return,Market_Cap_At_Start,Stake_At_Start,Start_Link,News_Search,Start_Date_And_Time,Current_Ticker,First_Affected_Date,Hostility_End_Date,End_Year,End_Month,End_Day,Sector,Industry_Name,Outcome,Region_Exchange,Country_Exchange,Country_Incorporation,State_Incorporation,Proxy_Fight_Boolean,Campaign_Status,Activist_Tier,Stake_Value_At_Start,One_Day_Return,One_Year_Return,Follower_Return,Annualized_Hp_Return
225134646,Ashford Inc,AHT US,AHT,Raging Capital Management LLC,6/10/2016,5/15/2018,2011,8,26,15/05/2018 0:00,Discussions only,78.17704,91991900,9.9,DOCV /ID 0000921895-16-005833,NI COMPANY:AINC@US 'Raging',Start: 2016-10-06. UTC: 2016-10-06T21:30:20.000Z,AINC US Equity,07/10/2016 0:00,5/15/2018,2018,15,5,Real Estate,REIT,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Closed - Activist Stake Sold,Former Core,9107198.1,1.336547,46.82296,75.82703,43.388504
225134646,ICTV Brands Inc,ICTV Brands Inc,,"Norman H Pessin, Sandra F Pessin, Brian Pessin and Diana Pessin",6/10/2016,7/10/2018,2011,8,26,26/12/2020 0:00,1: Board Representation,-99.875,6768700,18,DOCV /ID 0000921895-16-005828,NI COMPANY:ICTV@US 'Norman H',Start: 2016-10-06. UTC: 2016-10-06T20:16:18.000Z,ICTV US Equity,07/10/2016 0:00,7/10/2018,2018,10,7,Communications,Advertising & Marketing,Partial Success,North America,United States,UNITED STATES OF AMERICA,NV,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,1218366,37.5,95.83334,-99.90909,-79.470589
225134646,SeaWorld Entertainment Inc,PRKS US,#N/A Review,Ivory Cove Ltd,30/09/2016 0:00,11/10/2016,2011,9,8,10/11/2016 0:00,Discussions only,26.8546,1197787700,5.2,DOCV /ID 0001193125-16-727682,NI COMPANY:SEAS@US 'Ivory Cove',Start: 2016-09-30. UTC: 2016-09-30T20:54:15.000Z,SEAS US Equity,03/10/2016 0:00,11/10/2016,2016,10,11,Consumer Discretionary,Leisure Facilities & Services,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,62284960.4,4.896142,0.074184,20.93352,26.8546
225134646,Mentor Graphics Corp,MENTOR GRAPHICS,#N/A Invalid Security,Elliott Investment Management LP,29/09/2016 0:00,11/15/2016,2011,9,8,15/11/2016 0:00,Discussions only,49.29121,2670371000,8.1,DOCV /ID 0001013594-16-001233,NI COMPANY:MENT@US 'Elliott',Start: 2016-09-29. UTC: 2016-09-29T20:51:53.000Z,MENT US Equity,30/09/2016 0:00,11/15/2016,2016,15,11,Technology,Software,Not Applicable,North America,United States,UNITED STATES OF AMERICA,OR,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,216300051,7.08789,51.32182,39.40998,49.29121
225134646,Swiss Helvetia Fund Inc/The,SWZ US,#N/A Field Not Applicable,Bulldog Investors LLP,23/09/2016 0:00,6/25/2018,2011,9,8,23/11/2018 0:00,3: Realize NAV; Board Representation; Board Representation,10.63072,299642800,5.91,DOCV /ID 0001504304-16-000211,NI COMPANY:SWZ@US 'Bulldog',Start: 2016-09-23. UTC: 2016-09-23T20:33:52.000Z,SWZ US Equity,26/09/2016 0:00,6/25/2018,2018,25,6,Investment Fund,Closed-End Fund,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,17708889.48,0.280374,19.73907,10.32141,4.790799
225134646,Pier 1 Imports Inc,1384917D US,PIR,Alden Global Capital LLC,19/09/2016 0:00,1/18/2017,2011,9,12,18/01/2017 0:00,3: Board Representation; Other (New CEO Search); Remove Poison Pill,91.35456,341527300,9.5,DOCV /ID 0000921895-16-005724,NI COMPANY:PIRRQ@US 'Alden',Start: 2016-09-19. UTC: 2016-09-19T21:04:41.000Z,PIRRQ US Equity,20/09/2016 0:00,1/18/2017,2017,18,1,Consumer Discretionary,Retail - Discretionary,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,32445093.5,0.487805,8.155011,90.42566,91.35456
225134646,Synalloy Corp,SYNALLOY,#N/A Review,Privet Fund Management LLC and UPG Enterprises LLC,19/09/2016 0:00,7/2/2021,2011,9,13,,2: Acquire Company; Board Control,17.53401,77319200,7.5,DOCV /ID 0001571049-16-018312,NI COMPANY:ACNT@US 'Privet',Start: 2016-09-19. UTC: 2016-09-19T19:26:58.000Z,ACNT US Equity,19/09/2016 0:00,7/2/2021,2021,2,7,Materials,Steel,Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,"Open - Stake Open, Hostilities Ended",Former Core,5798940,3.023516,28.7794,14.08464,2.200627
225134646,Fiesta Restaurant Group Inc,FRGI US,FRGI,"Radoff Family Foundation/The (Group: JCP Investment Management LLC, Bandera Partners LLC, Radoff Family Foundation/The and Lake Trail Capital)",19/09/2016 0:00,6/7/2017,2011,9,19,07/06/2017 0:00,2: Board Representation; Declassify Board,-18.19961,687841900,6.2,DOCV /ID 0000921895-16-005715,NI COMPANY:FRGI@US 'Radoff',Start: 2016-09-19. UTC: 2016-09-19T12:54:33.000Z,FRGI US Equity,19/09/2016 0:00,6/7/2017,2017,7,6,Consumer Discretionary,Leisure Facilities & Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,42646197.8,1.83953,-32.68102,-19.67717,-18.19961
225134646,Fiesta Restaurant Group Inc,FRGI US,FRGI,"JCP Investment Management LLC (Group: JCP Investment Management LLC, Bandera Partners LLC, Radoff Family Foundation/The and Lake Trail Capital)",19/09/2016 0:00,6/7/2017,2011,9,22,07/06/2017 0:00,2: Board Representation; Declassify Board,-18.19961,687841900,6.2,DOCV /ID 0000921895-16-005715,NI COMPANY:FRGI@US 'JCP',Start: 2016-09-19. UTC: 2016-09-19T12:54:33.000Z,FRGI US Equity,19/09/2016 0:00,6/7/2017,2017,7,6,Consumer Discretionary,Leisure Facilities & Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,42646197.8,1.83953,-32.68102,-19.67717,-18.19961
225134646,Cyclacel Pharmaceuticals Inc,CYCC US,#N/A Field Not Applicable,Tang Capital Management LLC,16/09/2016 0:00,,2011,9,23,22/11/2017 0:00,Stake Only 13D: No Public Activism,4.571429,19950800,9.5,DOCV /ID 0001214659-16-013677,NI COMPANY:CYCC@US 'Tang',Start: 2016-09-16. UTC: 2016-09-16T21:26:30.000Z,CYCC US Equity,19/09/2017 0:00,,,,,Health Care,Biotech & Pharma,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,1895326,-2.285714,-20.57143,7.017544,4.571429
225134646,ClubCorp Holdings Inc,MYCC TL B 1L USD,MYCC,FrontFour Capital Group LLC,15/09/2016 0:00,5/12/2017,2011,9,23,18/09/2017 0:00,5: Sale of Company; Strategic Review; Return Capital/Buybacks; Board Representation; Real Estate Separation,21.79531,951935300,3.4,NSN ODJO0T3MMTC0,NI COMPANY:MYCC@US 'FrontFour',Start: 2016-09-15. UTC: 2016-09-15T12:00:29.037Z,MYCC US Equity,15/09/2016 0:00,5/12/2017,2017,12,5,Consumer Discretionary,Leisure Facilities & Services,Success,North America,United States,UNITED STATES OF AMERICA,NV,Proxy Fight,Closed - Activist Stake Sold,Former Core,32365800.2,6.5427,22.15143,14.31596,21.599696
225134646,Aviat Networks Inc,AVNW US,AVNW,JDS1 LLC and David S Oros,14/09/2016 0:00,,2011,9,26,07/09/2018 0:00,Stake Only 13D: 1 Board Seat Granted,116.2819,43298400,6.6,NSN ODIFM53MSFLS,NI COMPANY:AVNW@US 'JDS1',Start: 2016-09-14. UTC: 2016-09-14T20:01:17.470Z,AVNW US Equity,15/09/2016 0:00,,,,,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,2857694.4,2.55164,104.0097,110.9005,47.695123
225134646,BlackRock Debt Strategies Fund Inc,DSU US,#N/A Field Not Applicable,Saba Capital Management LP,14/09/2016 0:00,2/26/2018,2011,9,26,15/05/2019 0:00,1: Realize NAV,21.47877,667275840,13.62,DOCV /ID 0001062993-16-011452,NI COMPANY:DSU@US 'Saba',Start: 2016-09-14. UTC: 2016-09-14T18:43:28.000Z,DSU US Equity,14/09/2016 0:00,2/26/2018,2018,26,2,Investment Fund,Closed-End Fund,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,90882969.41,0.840336,15.09277,20.46644,7.571816
225134646,Titan Energy LLC,1448246D US,TTEN,Fir Tree Capital Management LP,12/9/2016,,2011,9,29,28/09/2017 0:00,Stake Only 13D: No Public Activism,-86.08,173333300,21.4,DOCV /ID 0000902664-16-008099,NI COMPANY:TTEN@US 'Fir Tree',Start: 2016-09-12. UTC: 2016-09-12T21:20:38.000Z,TTEN US Equity,19/09/2016 0:00,,,,,Energy,Oil & Gas Producers,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,37093326.2,,-86.4,-86.08,-85.403563
225134646,Stratus Properties Inc,STRS US,STRS,Oasis Management Co Ltd,12/9/2016,5/21/2022,2011,10,3,,10: Strategic Review; Sale of Company; Other (Add Independent Directors); Remove Poison Pill; Cost Cutting; Return Capital/Buybacks; Other (Increase the size of the Board by one); Board Representation; Realize NAV; Compensation Changes,26.27145,178108000,13.4,DOCV /ID 0000902664-16-008084,NI COMPANY:STRS@US 'Oasis',Start: 2016-09-12. UTC: 2016-09-12T13:13:24.000Z,STRS US Equity,12/09/2016 0:00,5/21/2022,2022,21,5,Real Estate,Real Estate Owners & Developers,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,23866472,3.725579,33.08694,21.73608,3.184456
225134646,Seachange International Inc,SEAC US,SEAC,Viex Capital Advisors LLC,12/9/2016,,2011,10,7,05/01/2018 0:00,Stake Only 13D: 2 Board Seats Granted,34.87545,98866000,5.5,DOCV /ID 0000921895-16-005672,NI COMPANY:SEAC@US 'Viex',Start: 2016-09-12. UTC: 2016-09-12T12:57:31.000Z,SEAC US Equity,12/09/2016 0:00,,,,,Technology,Software,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Former Core,5437630,4.982206,-6.405694,28.47458,25.546077
225134646,Perrigo Co PLC,PRGO US,#N/A Review,Starboard Value LP,11/9/2016,2/7/2017,2011,10,12,16/08/2019 0:00,2: Break Up; Strategic Review,-46.40598,12710458000,4.6,NSN ODDEFD6K50Y1,NI COMPANY:PRGO@US 'Starboard',Start: 2016-09-11. UTC: 2016-09-12T02:47:37.447Z,PRGO US Equity,12/09/2016 0:00,2/7/2017,2017,7,2,Health Care,Biotech & Pharma,Success,North America,United States,IRELAND,,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,584681068,7.349792,1.150954,-50.07534,-19.197887
225134646,Oncocyte Corp,ONCOCYTE,#N/A Invalid Security,Broadwood Capital Inc,8/9/2016,1/22/2022,2011,10,13,,Discussions only,-95.89041,104672200,13.8,DOCV /ID 0000919574-16-015304,NI COMPANY:OCX@US 'Broadwood',Start: 2016-09-08. UTC: 2016-09-08T21:04:49.000Z,OCX US Equity,09/09/2016 0:00,1/22/2022,2022,22,1,Health Care,Biotech & Pharma,Not Applicable,North America,United States,UNITED STATES OF AMERICA,CA,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,14444763.6,-0.821918,52.05479,-95.85635,-34.849827
225134646,First Trust High Income Long/Short Fund,FSD US,#N/A Field Not Applicable,Saba Capital Management LP,8/9/2016,1/20/2017,2011,10,13,12/02/2018 0:00,2: Declassify Board; Realize NAV,13.7342,559782510,8.9,DOCV /ID 0000902664-16-008079,NI COMPANY:FSD@US 'Saba',Start: 2016-09-08. UTC: 2016-09-08T16:51:30.000Z,FSD US Equity,08/09/2016 0:00,1/20/2017,2017,20,1,Investment Fund,Closed-End Fund,Partial Success,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,49820643.39,-0.693132,14.88643,14.52803,9.416023
225134646,Venaxis Inc,RIOT US,#N/A Field Not Applicable,Barry Honig,8/9/2016,1/6/2017,2011,10,14,31/01/2018 0:00,7: Board Representation; Return Capital/Buybacks; Other (Fix board size at no more than six); Board Control; Strategic Review; Cost Cutting; Oppose Acquisition,305.9692,14732500,9.6,DOCV /ID 0001415889-16-007076,NI COMPANY:RIOT@US 'Barry Honig',Start: 2016-09-08. UTC: 2016-09-08T10:04:18.000Z,RIOT US Equity,08/09/2016 0:00,1/6/2017,2017,6,1,Technology,Technology Services,Partial Success,North America,United States,UNITED STATES OF AMERICA,NV,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,1414320,4.736842,4.473684,287.6088,172.577591
225134646,Chipotle Mexican Grill Inc,CMG US,CMG,Pershing Square Capital Management LP,6/9/2016,12/16/2016,2011,10,16,26/02/2020 0:00,Discussions only,104.6248,12055972600,9.9,DOCV /ID 0001193125-16-702094,NI COMPANY:CMG@US 'Pershing Square',Start: 2016-09-06. UTC: 2016-09-06T21:21:36.000Z,CMG US Equity,07/09/2016 0:00,12/16/2016,2016,16,12,Consumer Discretionary,Leisure Facilities & Services,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,1193541287,5.887893,-23.38252,93.24667,22.908383
225134646,TiVo Solutions Inc,1437361D US,#N/A Review,Fir Tree Capital Management LP,2/9/2016,,2011,10,18,07/09/2016 0:00,Stake Only 13D: No Public Activism,2.903811,1113950700,7.2,DOCV /ID 0000902664-16-008064,NI COMPANY:1437361D@US 'Fir Tree',Start: 2016-09-02. UTC: 2016-09-02T20:19:34.000Z,1437361D US Equity,06/09/2016 0:00,,,,,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,80204450.4,2.177858,2.903811,0.71048,2.903811
225134646,Ambac Financial Group Inc,ABK 7 1/2 05/01/23,#N/A Review,Joseph S Pirinea,29/08/2016 0:00,8/29/2017,2011,10,21,29/08/2017 0:00,1: Strategic Review,2.259887,798655600,,NSN OCOAD43MSFLS,NI COMPANY:AMBC@US 'Joseph S',Start: 2016-08-29. UTC: 2016-08-29T13:19:52.783Z,AMBC US Equity,29/08/2016 0:00,8/29/2017,2017,29,8,Financials,Insurance,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,,1.468927,2.259887,0.77951,2.259887
225134646,Surge Components Inc,SPRS US,SPRS,Concerned stockholders of Surge,26/08/2016 0:00,12/22/2016,2011,10,24,17/03/2017 0:00,4: Declassify Board; Other (Repeal Bylaw Amendments); Board Representation; Remove Poison Pill,34.75177,7114400,22.18,DOCV /ID 0001571049-16-017834,NI COMPANY:SPRS@US 'Bradley',Start: 2016-08-26. UTC: 2016-08-26T20:59:53.000Z,SPRS US Equity,29/08/2016 0:00,12/22/2016,2016,22,12,Technology,Technology Hardware,Success,North America,United States,UNITED STATES OF AMERICA,NV,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,1577973.92,13.47518,-9.219858,18.75,34.75177
225134646,Tronc Inc,TRONCCIN,#N/A Field Not Applicable,HG Vora Capital Management LLC,26/08/2016 0:00,12/21/2016,2011,11,1,14/02/2018 0:00,2: Sale of Company; Strategic Review,21.14014,613204800,9.955,DOCV /ID 0000904454-16-001391,NI COMPANY:TPCO@US 'HG Vora',Start: 2016-08-26. UTC: 2016-08-26T20:34:42.000Z,TPCO US Equity,29/08/2016 0:00,12/21/2016,2016,21,12,Communications,Publishing & Broadcasting,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,61044537.84,0.593824,-15.97387,20.42503,14.006369
225134646,EVINE Live Inc,IMBIQ US,IMBI,Clinton Group Inc/New York,25/08/2016 0:00,10/3/2016,2011,11,3,03/10/2016 0:00,3: Sale of Company; Break Up; Strategic Review,,,5.1,DOCV /ID 0000902664-16-008018,NI COMPANY:IMBIQ@US 'Clinton Group',Start: 2016-08-25. UTC: 2016-08-25T13:01:34.000Z,IMBIQ US Equity,25/08/2016 0:00,10/3/2016,2016,3,10,Consumer Discretionary,Retail - Discretionary,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,MN,No Proxy Fight,Closed - Activist Stake Sold,Former Core,,,,,
225134646,magicJack VocalTec Ltd,CALL US,#N/A Review,Kanen Wealth Management LLC,19/08/2016 0:00,2/2/2017,2011,11,3,22/11/2017 0:00,3: Board Representation; Return Capital/Buybacks; Board Control,51.0989,86570300,5.26,DOCV /ID 0001144204-16-120346,NI COMPANY:CALL@US 'Kanen',Start: 2016-08-19. UTC: 2016-08-19T18:48:26.000Z,CALL US Equity,19/08/2016 0:00,2/2/2017,2017,2,2,Communications,Telecommunications,Success,North America,United States,ISRAEL,,Proxy Fight,Closed - Activist Stake Sold,Core Activist,4553597.78,6.227106,39.19414,42.24138,38.752222
225134646,Monster Worldwide Inc,MWW US,MWW,Alden Global Capital LLC,19/08/2016 0:00,10/31/2016,2011,11,4,31/10/2016 0:00,10: Oppose Merger (Target); Other (Tender Offer for 21.5% share); Strategic Review; Cost Cutting; Break Up; Other (Simplify product offering and increase sales productivity); Sale of Company; Board Control; Remove Director/Withhold Votes; Acquire Company,-0.872093,306383400,11.6,DOCV /ID 0000902664-16-007959,NI COMPANY:MWW@US 'Alden',Start: 2016-08-19. UTC: 2016-08-19T12:31:43.000Z,MWW US Equity,19/08/2016 0:00,10/31/2016,2016,31,10,Communications,Internet Media & Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,35540474.4,9.883721,-0.872093,-9.78836,-0.872093
225134646,NorthStar Asset Management Group Inc,NorthStar Asset Management Group Inc,,Abrams Capital Management LP,17/08/2016 0:00,1/10/2017,2011,11,4,10/01/2017 0:00,1: Oppose Merger (Target),31.76917,2288804400,5.8,DOCV /ID 0000929638-16-001650,NI COMPANY:NSAM@US 'Abrams',Start: 2016-08-17. UTC: 2016-08-17T19:45:10.000Z,NSAM US Equity,17/08/2016 0:00,1/10/2017,2017,10,1,Financials,Asset Management,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,132750655.2,0.495458,31.76917,31.11953,31.76917
225134646,Morgan Stanley,MS US,MS,ValueAct Capital Management LLC,15/08/2016 0:00,2/14/2017,2011,11,8,14/02/2017 0:00,Discussions only,56.85928,56704253800,2,NSN OBYZGI6JTSEB,NI COMPANY:MS@US 'ValueAct',Start: 2016-08-15. UTC: 2016-08-15T21:24:18.356Z,MS US Equity,16/08/2016 0:00,2/14/2017,2017,14,2,Financials,Institutional Financial Svcs,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,1134085076,1.989211,58.31318,53.79988,56.85928
225134646,Stewart Information Services Corp,STEWART INFORMATION SERVICES,#N/A Invalid Security,Starboard Value LP,12/8/2016,3/21/2018,2011,11,14,21/03/2018 0:00,1: Board Representation,1.043012,1084428200,9.9,DOCV /ID 0000902664-16-007849,NI COMPANY:STC@US 'Starboard',Start: 2016-08-12. UTC: 2016-08-12T21:13:29.000Z,STC US Equity,15/08/2016 0:00,3/21/2018,2018,21,3,Financials,Specialty Finance,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,107358391.8,1.918103,-17.00162,-0.858622,0.651733
225134646,Goodyear Tire & Rubber Co/The,GT US,GT,Marcato Capital Management LP,10/8/2016,8/10/2017,2011,11,14,14/02/2018 0:00,1: Return Capital/Buybacks,7.712035,7361668100,1.9,NSN OBPTT46KLVR9,NI COMPANY:GT@US 'Marcato',Start: 2016-08-10. UTC: 2016-08-10T22:43:52.216Z,GT US Equity,11/08/2016 0:00,8/10/2017,2017,10,8,Consumer Discretionary,Automotive,Success,North America,United States,UNITED STATES OF AMERICA,OH,No Proxy Fight,Closed - Activist Stake Sold,Former Core,139871693.9,5.276292,9.283033,2.313667,5.035024
225134646,Insignia Systems Inc,LDWY US,#N/A Review,Air T Inc,5/8/2016,8/14/2019,2011,11,14,15/10/2022 0:00,2: Return Capital/Buybacks; Board Representation,-47.41616,26086800,17.76,DOCV /ID 0000897069-16-000988,NI COMPANY:LDWY@US 'Air T',Start: 2016-08-05. UTC: 2016-08-05T19:57:59.000Z,LDWY US Equity,05/08/2016 0:00,8/14/2019,2019,14,8,Financials,Specialty Finance,Success,North America,United States,UNITED STATES OF AMERICA,MN,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,4633015.68,0.440824,-37.70525,-47.64695,-9.851963
225134646,Williams Cos Inc/The,WMB US,WMB,Corvex Management LP,3/8/2016,9/26/2016,2011,11,17,14/02/2017 0:00,1: Board Control,14.00271,19269380400,4.1,DOCV /ID 0001011438-16-000534,NI COMPANY:WMB@US 'Corvex',Start: 2016-08-03. UTC: 2016-08-03T21:00:34.000Z,WMB US Equity,04/08/2016 0:00,9/26/2016,2016,26,9,Energy,Oil & Gas Producers,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Core Activist,790044596.4,-2.687963,24.82459,17.1517,14.00271
225134646,Harris Corp,HARRIS 14 05/01/98,#N/A Review,JANA Partners LLC,2/8/2016,,2011,11,18,14/02/2017 0:00,Stake Only: 2 Board Seats Granted,27.3863,10682771300,1.9,NSN OBA2QCMEQTXG,NI COMPANY:LHX@US 'JANA',Start: 2016-08-02. UTC: 2016-08-02T10:35:00.171Z,LHX US Equity,02/08/2016 0:00,,,,,Industrials,Aerospace & Defense,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,202972654.7,2.708698,38.50214,24.02679,27.3863
225134646,Simpson Manufacturing Co Inc,SSD US,SSD,Iron Compass LLC,1/8/2016,3/31/2017,2011,11,21,31/03/2017 0:00,8: Strategic Review; Break Up; Return Capital/Buybacks; Cost Cutting; Board Representation; Other (Restructure the balance sheet); Declassify Board; Compensation Changes,4.958067,1999909400,0.36,NSN OB8ZM43MSFLS,NI COMPANY:SSD@US 'Iron Compass',Start: 2016-08-01. UTC: 2016-08-01T20:30:04.733Z,SSD US Equity,02/08/2016 0:00,3/31/2017,2017,31,3,Materials,Construction Materials,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,7199673.84,-1.352984,9.058659,6.39761,4.958067
225134646,Westell Technologies Inc,WSTL US,WSTL,Cove Street Capital LLC,1/8/2016,9/15/2017,2011,11,22,13/08/2018 0:00,3: Sale of Company; Strategic Review; Other (Proposal for equal share votes),16.62617,33087000,16.3,DOCV /ID 0001531612-16-000042,NI COMPANY:WSTL@US 'Cove Street',Start: 2016-08-01. UTC: 2016-08-01T20:25:30.000Z,WSTL US Equity,02/08/2016 0:00,9/15/2017,2017,15,9,Technology,Technology Hardware,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,4166002.9,12.73863,62.4436,3.448276,7.870383
